-37.9,37.3,-124.4,150.0,168.5,210.5,-0.26235790662067732,0.28640287711580564,-0.9214888609274694
-36.4,36.9,-124.4,150.0,169.0,209.5,-0.25326954918062067,0.28498022933062428,-0.92446784927790204
-32.9,35.7,-124.4,150.0,170.0,207.0,-0.23194590747623509,0.28041814172118706,-0.93143263943167798
-31.5,35.2,-124.4,150.0,170.5,206.0,-0.22275835820916509,0.27894168606799363,-0.93411468761683769
-30.1,34.8,-124.4,150.0,171.0,205.0,-0.21354369280486818,0.27744980108655409,-0.9367073711358801
-28.6,34.4,-124.4,150.0,171.5,204.0,-0.20430306377092977,0.27594254513872002,-0.93921029057191274
-27.2,34.0,-124.4,150.0,172.0,203.0,-0.19503763022565787,0.27441997812672986,-0.94162306598812928
-24.9,33.5,-124.4,150.0,173.0,201.5,-0.17954433127162636,0.27304066621290174,-0.94509926870262639
-23.5,33.2,-124.4,150.0,173.5,200.5,-0.17021868650452088,0.27147929826017597,-0.94727218336697616
-21.3,32.7,-124.4,150.0,174.5,199.0,-0.1546323408453667,0.27003917667737309,-0.95035134672608779
-19.0,32.3,-124.4,150.0,175.5,197.5,-0.13899474842932191,0.26856191826889053,-0.95318149161888543
-16.8,31.9,-124.4,150.0,176.5,196.0,-0.12331117922625653,0.26704765144360282,-0.95576142678823683
-15.9,31.9,-124.4,150.0,177.0,195.5,-0.11702699899782204,0.26715106687554668,-0.95652234107354805
-13.7,31.5,-124.4,150.0,178.0,194.0,-0.10128795725366668,0.26558621475327504,-0.95875164263139934
-12.9,31.4,-124.4,150.0,178.5,193.5,-0.094983601363100439,0.26567048809338339,-0.95937339301667057
-9.8,31.0,-124.4,150.0,180.0,191.5,-0.072879031532941285,0.26412042110279565,-0.96173231718566177
-9.0,31.0,-124.4,150.0,180.5,191.0,-0.066554727348150253,0.26418016146809459,-0.96217426205147716
-8.1,31.0,-124.4,150.0,181.0,190.5,-0.060226881852738522,0.26423447352837914,-0.9625761609875223
-3.4,30.6,-124.4,150.0,183.5,187.5,-0.025374739609186354,0.26263130721791511,-0.96456255321195983
-2.6,30.6,-124.4,150.0,184.0,187.0,-0.019032238022739789,0.26265029354918212,-0.96470337265626593
-1.7,30.6,-124.4,150.0,184.5,186.5,-0.012688722239899444,0.26266385539704745,-0.96480396734045282
-0.9,30.6,-124.4,150.0,185.0,186.0,-0.0063445302022416827,0.26267199257897478,-0.96486432789854137
0.0,30.6,-124.4,150.0,185.5,185.5,9.7144514654701222e-17,0.26267470498516582,-0.96488444870925161
0.9,30.6,-124.4,150.0,186.0,185.0,0.0063445302022419048,0.26267199257897478,-0.96486432789854137
1.7,30.6,-124.4,150.0,186.5,184.5,0.012688722239899586,0.26266385539704751,-0.96480396734045293
2.6,30.6,-124.4,150.0,187.0,184.0,0.019032238022739966,0.26265029354918212,-0.96470337265626593
3.4,30.6,-124.4,150.0,187.5,183.5,0.025374739609186542,0.26263130721791511,-0.96456255321195994
8.1,31.0,-124.4,150.0,190.5,181.0,0.060226881852738688,0.26423447352837914,-0.96257616098752241
9.0,31.0,-124.4,150.0,191.0,180.5,0.066554727348150433,0.26418016146809464,-0.96217426205147738
9.8,31.0,-124.4,150.0,191.5,180.0,0.072879031532941382,0.26412042110279565,-0.96173231718566177
12.9,31.4,-124.4,150.0,193.5,178.5,0.094983601363100606,0.26567048809338328,-0.95937339301667057
13.7,31.5,-124.4,150.0,194.0,178.0,0.10128795725366682,0.26558621475327493,-0.95875164263139934
15.9,31.9,-124.4,150.0,195.5,177.0,0.11702699899782222,0.26715106687554668,-0.95652234107354805
16.8,31.9,-124.4,150.0,196.0,176.5,0.12331117922625667,0.26704765144360276,-0.95576142678823683
19.0,32.3,-124.4,150.0,197.5,175.5,0.13899474842932216,0.26856191826889048,-0.95318149161888532
21.3,32.7,-124.4,150.0,199.0,174.5,0.15463234084536681,0.27003917667737304,-0.95035134672608779
23.5,33.2,-124.4,150.0,200.5,173.5,0.17021868650452102,0.27147929826017592,-0.94727218336697616
