1.7,1.9,-132.3,176,179,177
0.9,2.4,-132.8,176,179,178
0.0,2.9,-133.4,176,179,179
-0.9,3.5,-133.9,176,179,180
-1.7,4.0,-134.5,176,179,181
-2.6,4.5,-135.0,176,179,182
-3.6,5.1,-135.6,176,179,183
-4.5,5.6,-136.1,176,179,184
4.2,1.5,-131.7,176,180,175
3.4,2.0,-132.2,176,180,176
2.6,2.5,-132.8,176,180,177
1.7,3.0,-133.4,176,180,178
0.9,3.5,-133.9,176,180,179
-0.0,4.0,-134.5,176,180,180
-0.9,4.5,-135.0,176,180,181
-1.8,5.0,-135.6,176,180,182
-2.7,5.6,-136.1,176,180,183
-3.6,6.1,-136.7,176,180,184
5.1,2.0,-132.2,176,181,175
4.3,2.5,-132.8,176,181,176
3.4,3.0,-133.3,176,181,177
2.6,3.5,-133.9,176,181,178
1.7,4.0,-134.5,176,181,179
0.9,4.5,-135.0,176,181,180
0.0,5.0,-135.6,176,181,181
-0.9,5.6,-136.2,176,181,182
-1.8,6.1,-136.7,176,181,183
-2.7,6.7,-137.3,176,181,184
6.0,2.5,-132.7,176,182,175
5.2,3.0,-133.3,176,182,176
4.3,3.5,-133.9,176,182,177
3.5,4.0,-134.5,176,182,178
2.6,4.5,-135.0,176,182,179
1.8,5.0,-135.6,176,182,180
0.9,5.6,-136.2,176,182,181
0.0,6.1,-136.7,176,182,182
-0.9,6.7,-137.3,176,182,183
-1.8,7.2,-137.9,176,182,184
6.9,3.0,-133.3,176,183,175
6.1,3.5,-133.8,176,183,176
5.2,4.0,-134.4,176,183,177
4.4,4.5,-135.0,176,183,178
3.6,5.1,-135.6,176,183,179
2.7,5.6,-136.1,176,183,180
1.8,6.1,-136.7,176,183,181
0.9,6.7,-137.3,176,183,182
-0.0,7.2,-137.9,176,183,183
-0.9,7.8,-138.4,176,183,184
7.8,3.5,-133.8,176,184,175
7.0,4.0,-134.4,176,184,176
6.2,4.5,-135.0,176,184,177
5.3,5.1,-135.5,176,184,178
4.5,5.6,-136.1,176,184,179
3.6,6.1,-136.7,176,184,180
2.7,6.7,-137.3,176,184,181
1.8,7.2,-137.9,176,184,182
0.9,7.8,-138.4,176,184,183
0.0,8.4,-139.0,176,184,184
-0.0,-1.9,-129.6,177,175,175
-0.8,-1.4,-130.1,177,175,176
-1.6,-1.0,-130.6,177,175,177
-2.5,-0.5,-131.2,177,175,178
-3.3,0.0,-131.7,177,175,179
-4.2,0.5,-132.2,177,175,180
-5.1,1.0,-132.8,177,175,181
-6.0,1.5,-133.3,177,175,182
-6.9,2.0,-133.8,177,175,183
-7.8,2.6,-134.4,177,175,184
0.8,-1.4,-130.1,177,176,175
-0.0,-1.0,-130.6,177,176,176
-0.8,-0.5,-131.2,177,176,177
-1.7,0.0,-131.7,177,176,178
-2.5,0.5,-132.3,177,176,179
-3.4,1.0,-132.8,177,176,180
-4.3,1.5,-133.3,177,176,181
-5.2,2.0,-133.9,177,176,182
-6.1,2.5,-134.4,177,176,183
-7.0,3.1,-135.0,177,176,184
1.6,-1.0,-130.6,177,177,175
0.8,-0.5,-131.2,177,177,176
-0.0,0.0,-131.7,177,177,177
-0.8,0.5,-132.3,177,177,178
-1.7,1.0,-132.8,177,177,179
-2.6,1.5,-133.4,177,177,180
-3.5,2.0,-133.9,177,177,181
-4.4,2.5,-134.5,177,177,182
-5.3,3.0,-135.0,177,177,183
-6.2,3.6,-135.5,177,177,184
2.5,-0.5,-131.2,177,178,175
1.7,0.0,-131.7,177,178,176
0.8,0.5,-132.3,177,178,177
0.0,1.0,-132.8,177,178,178
-0.9,1.5,-133.4,177,178,179
-1.7,2.0,-133.9,177,178,180
-2.6,2.5,-134.5,177,178,181
-3.5,3.0,-135.0,177,178,182
-4.4,3.6,-135.6,177,178,183
-5.4,4.1,-136.1,177,178,184
3.3,0.0,-131.7,177,179,175
2.5,0.5,-132.3,177,179,176
1.7,1.0,-132.8,177,179,177
0.9,1.5,-133.4,177,179,178
0.0,2.0,-133.9,177,179,179
-0.9,2.5,-134.5,177,179,180
-1.8,3.0,-135.1,177,179,181
-2.7,3.5,-135.6,177,179,182
-3.6,4.1,-136.2,177,179,183
-4.5,4.6,-136.7,177,179,184
4.2,0.5,-132.2,177,180,175
3.4,1.0,-132.8,177,180,176
2.6,1.5,-133.4,177,180,177
1.7,2.0,-133.9,177,180,178
0.9,2.5,-134.5,177,180,179
-0.0,3.0,-135.1,177,180,180
-0.9,3.5,-135.6,177,180,181
-1.8,4.1,-136.2,177,180,182
-2.7,4.6,-136.7,177,180,183
-3.6,5.2,-137.3,177,180,184
5.1,1.0,-132.8,177,181,175
4.3,1.5,-133.3,177,181,176
3.5,2.0,-133.9,177,181,177
2.6,2.5,-134.5,177,181,178
1.8,3.0,-135.1,177,181,179
0.9,3.5,-135.6,177,181,180
-0.0,4.1,-136.2,177,181,181
-0.9,4.6,-136.8,177,181,182
-1.8,5.1,-137.3,177,181,183
-2.7,5.7,-137.9,177,181,184
6.0,1.5,-133.3,177,182,175
5.2,2.0,-133.9,177,182,176
4.4,2.5,-134.5,177,182,177
3.5,3.0,-135.0,177,182,178
2.7,3.5,-135.6,177,182,179
1.8,4.1,-136.2,177,182,180
0.9,4.6,-136.8,177,182,181
-0.0,5.1,-137.3,177,182,182
-0.9,5.7,-137.9,177,182,183
-1.8,6.2,-138.5,177,182,184
6.9,2.0,-133.8,177,183,175
6.1,2.5,-134.4,177,183,176
5.3,3.0,-135.0,177,183,177
4.4,3.6,-135.6,177,183,178
3.6,4.1,-136.2,177,183,179
2.7,4.6,-136.7,177,183,180
1.8,5.1,-137.3,177,183,181
0.9,5.7,-137.9,177,183,182
-0.0,6.2,-138.5,177,183,183
-0.9,6.8,-139.1,177,183,184
7.8,2.6,-134.4,177,184,175
7.0,3.1,-135.0,177,184,176
6.2,3.6,-135.5,177,184,177
5.4,4.1,-136.1,177,184,178
4.5,4.6,-136.7,177,184,179
3.6,5.2,-137.3,177,184,180
2.7,5.7,-137.9,177,184,181
1.8,6.2,-138.5,177,184,182
0.9,6.8,-139.1,177,184,183
0.0,7.4,-139.6,177,184,184
0.0,-2.9,-130.1,178,175,175
-0.8,-2.4,-130.6,178,175,176
-1.7,-1.9,-131.2,178,175,177
-2.5,-1.4,-131.7,178,175,178
-3.4,-1.0,-132.3,178,175,179
-4.2,-0.5,-132.8,178,175,180
-5.1,0.0,-133.3,178,175,181
-6.0,0.5,-133.9,178,175,182
-6.9,1.1,-134.4,178,175,183
-7.9,1.6,-134.9,178,175,184
0.8,-2.4,-130.6,178,176,175
0.0,-1.9,-131.2,178,176,176
-0.8,-1.5,-131.7,178,176,177
-1.7,-1.0,-132.3,178,176,178
-2.5,-0.5,-132.8,178,176,179
-3.4,0.0,-133.4,178,176,180
-4.3,0.5,-133.9,178,176,181
-5.2,1.0,-134.5,178,176,182
-6.1,1.6,-135.0,178,176,183
-7.1,2.1,-135.5,178,176,184
1.7,-1.9,-131.2,178,177,175
0.8,-1.5,-131.7,178,177,176
-0.0,-1.0,-132.3,178,177,177
-0.8,-0.5,-132.8,178,177,178
-1.7,0.0,-133.4,178,177,179
-2.6,0.5,-133.9,178,177,180
-3.5,1.0,-134.5,178,177,181
-4.4,1.5,-135.0,178,177,182
-5.3,2.1,-135.6,178,177,183
-6.2,2.6,-136.1,178,177,184
2.5,-1.4,-131.7,178,178,175
1.7,-1.0,-132.3,178,178,176
0.8,-0.5,-132.8,178,178,177
0.0,-0.0,-133.4,178,178,178
-0.9,0.5,-134.0,178,178,179
-1.7,1.0,-134.5,178,178,180
-2.6,1.5,-135.1,178,178,181
-3.5,2.0,-135.6,178,178,182
-4.4,2.6,-136.2,178,178,183
-5.4,3.1,-136.7,178,178,184
3.4,-1.0,-132.3,178,179,175
2.5,-0.5,-132.8,178,179,176
1.7,0.0,-133.4,178,179,177
0.9,0.5,-134.0,178,179,178
-0.0,1.0,-134.5,178,179,179
-0.9,1.5,-135.1,178,179,180
-1.8,2.0,-135.6,178,179,181
-2.7,2.6,-136.2,178,179,182
-3.6,3.1,-136.8,178,179,183
-4.5,3.6,-137.3,178,179,184
4.2,-0.5,-132.8,178,180,175
3.4,0.0,-133.4,178,180,176
2.6,0.5,-133.9,178,180,177
1.7,1.0,-134.5,178,180,178
0.9,1.5,-135.1,178,180,179
-0.0,2.0,-135.7,178,180,180
-0.9,2.5,-136.2,178,180,181
-1.8,3.1,-136.8,178,180,182
-2.7,3.6,-137.4,178,180,183
-3.6,4.2,-137.9,178,180,184
5.1,0.0,-133.3,178,181,175
4.3,0.5,-133.9,178,181,176
3.5,1.0,-134.5,178,181,177
2.6,1.5,-135.1,178,181,178
1.8,2.0,-135.6,178,181,179
0.9,2.5,-136.2,178,181,180
-0.0,3.1,-136.8,178,181,181
-0.9,3.6,-137.4,178,181,182
-1.8,4.1,-137.9,178,181,183
-2.7,4.7,-138.5,178,181,184
6.0,0.5,-133.9,178,182,175
5.2,1.0,-134.5,178,182,176
4.4,1.5,-135.0,178,182,177
3.5,2.0,-135.6,178,182,178
2.7,2.6,-136.2,178,182,179
1.8,3.1,-136.8,178,182,180
0.9,3.6,-137.4,178,182,181
-0.0,4.1,-137.9,178,182,182
-0.9,4.7,-138.5,178,182,183
-1.8,5.2,-139.1,178,182,184
6.9,1.1,-134.4,178,183,175
6.1,1.6,-135.0,178,183,176
5.3,2.1,-135.6,178,183,177
4.4,2.6,-136.2,178,183,178
3.6,3.1,-136.8,178,183,179
2.7,3.6,-137.4,178,183,180
1.8,4.1,-137.9,178,183,181
0.9,4.7,-138.5,178,183,182
0.0,5.2,-139.1,178,183,183
-0.9,5.8,-139.7,178,183,184
7.9,1.6,-134.9,178,184,175
7.1,2.1,-135.5,178,184,176
6.2,2.6,-136.1,178,184,177
5.4,3.1,-136.7,178,184,178
4.5,3.6,-137.3,178,184,179
3.6,4.2,-137.9,178,184,180
2.7,4.7,-138.5,178,184,181
1.8,5.2,-139.1,178,184,182
0.9,5.8,-139.7,178,184,183
-0.0,6.4,-140.3,178,184,184
0.0,-3.8,-130.6,179,175,175
-0.8,-3.4,-131.2,179,175,176
-1.7,-2.9,-131.7,179,175,177
-2.5,-2.4,-132.3,179,175,178
-3.4,-2.0,-132.8,179,175,179
-4.3,-1.5,-133.3,179,175,180
-5.1,-1.0,-133.9,179,175,181
-6.1,-0.5,-134.4,179,175,182
-7.0,0.1,-135.0,179,175,183
-7.9,0.6,-135.5,179,175,184
0.8,-3.4,-131.2,179,176,175
-0.0,-2.9,-131.7,179,176,176
-0.8,-2.4,-132.3,179,176,177
-1.7,-2.0,-132.8,179,176,178
-2.6,-1.5,-133.4,179,176,179
-3.4,-1.0,-133.9,179,176,180
-4.3,-0.5,-134.5,179,176,181
-5.2,0.0,-135.0,179,176,182
-6.2,0.6,-135.6,179,176,183
-7.1,1.1,-136.1,179,176,184
1.7,-2.9,-131.7,179,177,175
0.8,-2.4,-132.3,179,177,176
-0.0,-2.0,-132.8,179,177,177
-0.9,-1.5,-133.4,179,177,178
-1.7,-1.0,-133.9,179,177,179
-2.6,-0.5,-134.5,179,177,180
-3.5,0.0,-135.1,179,177,181
-4.4,0.5,-135.6,179,177,182
-5.3,1.1,-136.2,179,177,183
-6.2,1.6,-136.7,179,177,184
2.5,-2.4,-132.3,179,178,175
1.7,-2.0,-132.8,179,178,176
0.9,-1.5,-133.4,179,178,177
0.0,-1.0,-134.0,179,178,178
-0.9,-0.5,-134.5,179,178,179
-1.7,0.0,-135.1,179,178,180
-2.6,0.5,-135.6,179,178,181
-3.5,1.0,-136.2,179,178,182
-4.5,1.6,-136.8,179,178,183
-5.4,2.1,-137.3,179,178,184
3.4,-2.0,-132.8,179,179,175
2.6,-1.5,-133.4,179,179,176
1.7,-1.0,-133.9,179,179,177
0.9,-0.5,-134.5,179,179,178
0.0,-0.0,-135.1,179,179,179
-0.9,0.5,-135.7,179,179,180
-1.8,1.0,-136.2,179,179,181
-2.7,1.5,-136.8,179,179,182
-3.6,2.1,-137.4,179,179,183
-4.5,2.6,-137.9,179,179,184
4.3,-1.5,-133.3,179,180,175
3.4,-1.0,-133.9,179,180,176
2.6,-0.5,-134.5,179,180,177
1.7,0.0,-135.1,179,180,178
0.9,0.5,-135.7,179,180,179
0.0,1.0,-136.2,179,180,180
-0.9,1.5,-136.8,179,180,181
-1.8,2.1,-137.4,179,180,182
-2.7,2.6,-138.0,179,180,183
-3.7,3.1,-138.5,179,180,184
5.1,-1.0,-133.9,179,181,175
4.3,-0.5,-134.5,179,181,176
3.5,0.0,-135.1,179,181,177
2.6,0.5,-135.6,179,181,178
1.8,1.0,-136.2,179,181,179
0.9,1.5,-136.8,179,181,180
0.0,2.1,-137.4,179,181,181
-0.9,2.6,-138.0,179,181,182
-1.8,3.1,-138.5,179,181,183
-2.8,3.7,-139.1,179,181,184
6.1,-0.5,-134.4,179,182,175
5.2,0.0,-135.0,179,182,176
4.4,0.5,-135.6,179,182,177
3.5,1.0,-136.2,179,182,178
2.7,1.5,-136.8,179,182,179
1.8,2.1,-137.4,179,182,180
0.9,2.6,-138.0,179,182,181
0.0,3.1,-138.6,179,182,182
-0.9,3.7,-139.1,179,182,183
-1.9,4.2,-139.7,179,182,184
7.0,0.1,-135.0,179,183,175
6.2,0.6,-135.6,179,183,176
5.3,1.1,-136.2,179,183,177
4.5,1.6,-136.8,179,183,178
3.6,2.1,-137.4,179,183,179
2.7,2.6,-138.0,179,183,180
1.8,3.1,-138.5,179,183,181
0.9,3.7,-139.1,179,183,182
0.0,4.2,-139.7,179,183,183
-0.9,4.8,-140.3,179,183,184
7.9,0.6,-135.5,179,184,175
7.1,1.1,-136.1,179,184,176
6.2,1.6,-136.7,179,184,177
5.4,2.1,-137.3,179,184,178
4.5,2.6,-137.9,179,184,179
3.7,3.1,-138.5,179,184,180
2.8,3.7,-139.1,179,184,181
1.9,4.2,-139.7,179,184,182
0.9,4.8,-140.3,179,184,183
0.0,5.3,-140.9,179,184,184
0.0,-4.8,-131.1,180,175,175
-0.8,-4.4,-131.7,180,175,176
-1.7,-3.9,-132.2,180,175,177
-2.5,-3.4,-132.8,180,175,178
-3.4,-3.0,-133.3,180,175,179
-4.3,-2.5,-133.9,180,175,180
-5.2,-2.0,-134.4,180,175,181
-6.1,-1.5,-135.0,180,175,182
-7.0,-1.0,-135.5,180,175,183
-7.9,-0.4,-136.1,180,175,184
0.8,-4.4,-131.7,180,176,175
-0.0,-3.9,-132.2,180,176,176
-0.8,-3.4,-132.8,180,176,177
-1.7,-3.0,-133.4,180,176,178
-2.6,-2.5,-133.9,180,176,179
-3.4,-2.0,-134.5,180,176,180
-4.3,-1.5,-135.0,180,176,181
-5.3,-1.0,-135.6,180,176,182
-6.2,-0.5,-136.1,180,176,183
-7.1,0.1,-136.7,180,176,184
1.7,-3.9,-132.2,180,177,175
0.8,-3.4,-132.8,180,177,176
-0.0,-3.0,-133.4,180,177,177
-0.9,-2.5,-133.9,180,177,178
-1.7,-2.0,-134.5,180,177,179
-2.6,-1.5,-135.1,180,177,180
-3.5,-1.0,-135.6,180,177,181
-4.4,-0.5,-136.2,180,177,182
-5.3,0.0,-136.7,180,177,183
-6.3,0.6,-137.3,180,177,184
2.5,-3.4,-132.8,180,178,175
1.7,-3.0,-133.4,180,178,176
0.9,-2.5,-133.9,180,178,177
0.0,-2.0,-134.5,180,178,178
-0.9,-1.5,-135.1,180,178,179
-1.8,-1.0,-135.7,180,178,180
-2.6,-0.5,-136.2,180,178,181
-3.6,0.0,-136.8,180,178,182
-4.5,0.5,-137.4,180,178,183
-5.4,1.1,-137.9,180,178,184
3.4,-3.0,-133.3,180,179,175
2.6,-2.5,-133.9,180,179,176
1.7,-2.0,-134.5,180,179,177
0.9,-1.5,-135.1,180,179,178
0.0,-1.0,-135.7,180,179,179
-0.9,-0.5,-136.2,180,179,180
-1.8,0.0,-136.8,180,179,181
-2.7,0.5,-137.4,180,179,182
-3.6,1.1,-138.0,180,179,183
-4.6,1.6,-138.5,180,179,184
4.3,-2.5,-133.9,180,180,175
3.4,-2.0,-134.5,180,180,176
2.6,-1.5,-135.1,180,180,177
1.8,-1.0,-135.7,180,180,178
0.9,-0.5,-136.2,180,180,179
0.0,0.0,-136.8,180,180,180
-0.9,0.5,-137.4,180,180,181
-1.8,1.0,-138.0,180,180,182
-2.7,1.6,-138.6,180,180,183
-3.7,2.1,-139.1,180,180,184
5.2,-2.0,-134.4,180,181,175
4.3,-1.5,-135.0,180,181,176
3.5,-1.0,-135.6,180,181,177
2.6,-0.5,-136.2,180,181,178
1.8,0.0,-136.8,180,181,179
0.9,0.5,-137.4,180,181,180
0.0,1.0,-138.0,180,181,181
-0.9,1.6,-138.6,180,181,182
-1.8,2.1,-139.2,180,181,183
-2.8,2.7,-139.7,180,181,184
6.1,-1.5,-135.0,180,182,175
5.3,-1.0,-135.6,180,182,176
4.4,-0.5,-136.2,180,182,177
3.6,0.0,-136.8,180,182,178
2.7,0.5,-137.4,180,182,179
1.8,1.0,-138.0,180,182,180
0.9,1.6,-138.6,180,182,181
0.0,2.1,-139.2,180,182,182
-0.9,2.6,-139.8,180,182,183
-1.9,3.2,-140.3,180,182,184
7.0,-1.0,-135.5,180,183,175
6.2,-0.5,-136.1,180,183,176
5.3,0.0,-136.7,180,183,177
4.5,0.5,-137.4,180,183,178
3.6,1.1,-138.0,180,183,179
2.7,1.6,-138.6,180,183,180
1.8,2.1,-139.2,180,183,181
0.9,2.6,-139.8,180,183,182
-0.0,3.2,-140.3,180,183,183
-0.9,3.7,-140.9,180,183,184
7.9,-0.4,-136.1,180,184,175
7.1,0.1,-136.7,180,184,176
6.3,0.6,-137.3,180,184,177
5.4,1.1,-137.9,180,184,178
4.6,1.6,-138.5,180,184,179
3.7,2.1,-139.1,180,184,180
2.8,2.7,-139.7,180,184,181
1.9,3.2,-140.3,180,184,182
0.9,3.7,-140.9,180,184,183
-0.0,4.3,-141.5,180,184,184
-0.0,-5.8,-131.7,181,175,175
-0.8,-5.4,-132.2,181,175,176
-1.7,-4.9,-132.8,181,175,177
-2.5,-4.5,-133.3,181,175,178
-3.4,-4.0,-133.9,181,175,179
-4.3,-3.5,-134.4,181,175,180
-5.2,-3.0,-135.0,181,175,181
-6.1,-2.5,-135.6,181,175,182
-7.0,-2.0,-136.1,181,175,183
-8.0,-1.5,-136.7,181,175,184
0.8,-5.4,-132.2,181,176,175
-0.0,-4.9,-132.8,181,176,176
-0.8,-4.5,-133.3,181,176,177
-1.7,-4.0,-133.9,181,176,178
-2.6,-3.5,-134.5,181,176,179
-3.5,-3.0,-135.0,181,176,180
-4.4,-2.5,-135.6,181,176,181
-5.3,-2.0,-136.2,181,176,182
-6.2,-1.5,-136.7,181,176,183
-7.1,-1.0,-137.3,181,176,184
1.7,-4.9,-132.8,181,177,175
0.8,-4.5,-133.3,181,177,176
-0.0,-4.0,-133.9,181,177,177
-0.9,-3.5,-134.5,181,177,178
-1.7,-3.0,-135.1,181,177,179
-2.6,-2.5,-135.6,181,177,180
-3.5,-2.0,-136.2,181,177,181
-4.4,-1.5,-136.8,181,177,182
-5.4,-1.0,-137.3,181,177,183
-6.3,-0.5,-137.9,181,177,184
2.5,-4.5,-133.3,181,178,175
1.7,-4.0,-133.9,181,178,176
0.9,-3.5,-134.5,181,178,177
0.0,-3.0,-135.1,181,178,178
-0.9,-2.5,-135.6,181,178,179
-1.8,-2.0,-136.2,181,178,180
-2.7,-1.5,-136.8,181,178,181
-3.6,-1.0,-137.4,181,178,182
-4.5,-0.5,-137.9,181,178,183
-5.4,0.0,-138.5,181,178,184
3.4,-4.0,-133.9,181,179,175
2.6,-3.5,-134.5,181,179,176
1.7,-3.0,-135.1,181,179,177
0.9,-2.5,-135.6,181,179,178
0.0,-2.0,-136.2,181,179,179
-0.9,-1.5,-136.8,181,179,180
-1.8,-1.0,-137.4,181,179,181
-2.7,-0.5,-138.0,181,179,182
-3.6,0.0,-138.5,181,179,183
-4.6,0.5,-139.1,181,179,184
4.3,-3.5,-134.4,181,180,175
3.5,-3.0,-135.0,181,180,176
2.6,-2.5,-135.6,181,180,177
1.8,-2.0,-136.2,181,180,178
0.9,-1.5,-136.8,181,180,179
0.0,-1.0,-137.4,181,180,180
-0.9,-0.5,-138.0,181,180,181
-1.8,0.0,-138.6,181,180,182
-2.7,0.5,-139.2,181,180,183
-3.7,1.1,-139.7,181,180,184
5.2,-3.0,-135.0,181,181,175
4.4,-2.5,-135.6,181,181,176
3.5,-2.0,-136.2,181,181,177
2.7,-1.5,-136.8,181,181,178
1.8,-1.0,-137.4,181,181,179
0.9,-0.5,-138.0,181,181,180
0.0,-0.0,-138.6,181,181,181
-0.9,0.5,-139.2,181,181,182
-1.8,1.1,-139.8,181,181,183
-2.8,1.6,-140.3,181,181,184
6.1,-2.5,-135.6,181,182,175
5.3,-2.0,-136.2,181,182,176
4.4,-1.5,-136.8,181,182,177
3.6,-1.0,-137.4,181,182,178
2.7,-0.5,-138.0,181,182,179
1.8,0.0,-138.6,181,182,180
0.9,0.5,-139.2,181,182,181
0.0,1.1,-139.8,181,182,182
-0.9,1.6,-140.4,181,182,183
-1.9,2.1,-141.0,181,182,184
7.0,-2.0,-136.1,181,183,175
6.2,-1.5,-136.7,181,183,176
5.4,-1.0,-137.3,181,183,177
4.5,-0.5,-137.9,181,183,178
3.6,0.0,-138.5,181,183,179
2.7,0.5,-139.2,181,183,180
1.8,1.1,-139.8,181,183,181
0.9,1.6,-140.4,181,183,182
0.0,2.1,-141.0,181,183,183
-0.9,2.7,-141.6,181,183,184
8.0,-1.5,-136.7,181,184,175
7.1,-1.0,-137.3,181,184,176
6.3,-0.5,-137.9,181,184,177
5.4,0.0,-138.5,181,184,178
4.6,0.5,-139.1,181,184,179
3.7,1.1,-139.7,181,184,180
2.8,1.6,-140.3,181,184,181
1.9,2.1,-141.0,181,184,182
0.9,2.7,-141.6,181,184,183
-0.0,3.3,-142.2,181,184,184
-0.0,-6.9,-132.2,182,175,175
-0.8,-6.4,-132.7,182,175,176
-1.7,-6.0,-133.3,182,175,177
-2.5,-5.5,-133.9,182,175,178
-3.4,-5.0,-134.4,182,175,179
-4.3,-4.5,-135.0,182,175,180
-5.2,-4.0,-135.6,182,175,181
