-1.1,51.8,-136.2,150,200,201,-0.006342112388647958,0.36635359574825138,-0.93045409370520626
1.1,51.8,-136.2,150,201,200,0.0063421123886482078,0.36635359574825133,-0.93045409370520615
-18.0,51.4,-136.2,151,192,209,-0.10766598146594782,0.3585817292793409,-0.927268666494243
-12.6,50.5,-136.2,151,194,206,-0.076112126644876474,0.35571457490354369,-0.93149024974971462
-3.1,49.6,-136.2,151,198,201,-0.019054222810030691,0.35280240240117811,-0.93550382225465167
-1.0,49.6,-136.2,151,199,200,-0.0063518986765015179,0.35282558581749751,-0.93566754746316994
1.0,49.6,-136.2,151,200,199,0.0063518986765017677,0.35282558581749751,-0.93566754746316994
3.1,49.6,-136.2,151,201,198,0.019054222810030882,0.35280240240117811,-0.93550382225465156
12.6,50.5,-136.2,151,206,194,0.076112126644876738,0.35571457490354369,-0.93149024974971462
18.0,51.4,-136.2,151,209,192,0.10766598146594802,0.3585817292793409,-0.927268666494243
-17.8,49.2,-136.2,152,191,208,-0.10782977790863357,0.34503832382802485,-0.93237400976545992
-12.5,48.3,-136.2,152,193,205,-0.076227683323231599,0.34212025152743941,-0.93655916726599542
-3.1,47.5,-136.2,152,197,200,-0.019083100357949745,0.33915860203995363,-0.94053563353178316
-1.0,47.5,-136.2,152,198,199,-0.0063615226840350036,0.3391810204554756,-0.94069961538842084
1.0,47.5,-136.2,152,199,198,0.0063615226840352257,0.33918102045547566,-0.94069961538842084
3.1,47.5,-136.2,152,200,197,0.019083100357950022,0.33915860203995368,-0.94053563353178316
12.5,48.3,-136.2,152,205,193,0.076227683323231835,0.34212025152743936,-0.93655916726599531
17.8,49.2,-136.2,152,208,191,0.10782977790863379,0.3450383238280248,-0.93237400976545981
-17.7,47.0,-136.2,153,190,207,-0.10799059881450043,0.33137996359684063,-0.93729683147562282
-12.4,46.1,-136.2,153,192,204,-0.076341062578835731,0.32841206813956741,-0.94144439860494489
12.4,46.1,-136.2,153,204,192,0.076341062578835939,0.32841206813956741,-0.941444398604945
17.7,47.0,-136.2,153,207,190,0.10799059881450071,0.33137996359684069,-0.93729683147562293
-17.5,44.8,-136.2,154,189,206,-0.10814801823880651,0.31761050894124332,-0.94203374183789357
-10.2,43.9,-136.2,154,192,202,-0.063736701638816964,0.31470906125885639,-0.94704584874533593
10.2,43.9,-136.2,154,202,192,0.063736701638817186,0.31470906125885639,-0.94704584874533604
17.5,44.8,-136.2,154,206,189,0.10814801823880671,0.31761050894124332,-0.94203374183789368
-10.1,41.8,-136.2,155,191,201,-0.063826740088046993,0.30078077973002071,-0.95155507974826847
10.1,41.8,-136.2,155,201,191,0.063826740088047132,0.30078077973002071,-0.95155507974826847
-20.3,41.3,-136.2,156,186,206,-0.12744367369141388,0.29293387157734635,-0.94760110643600615
-15.2,40.4,-136.2,156,188,203,-0.095750034717061755,0.28990989460664729,-0.95225216400953583
-6.0,39.6,-136.2,156,192,198,-0.03837177578446381,0.28690584750431009,-0.95718997147430485
6.0,39.6,-136.2,156,198,192,0.038371775784463977,0.28690584750431009,-0.95718997147430485
15.2,40.4,-136.2,156,203,188,0.095750034717061949,0.28990989460664729,-0.95225216400953605
20.3,41.3,-136.2,156,206,186,0.1274436736914141,0.29293387157734635,-0.94760110643600615
-26.5,40.8,-136.2,157,183,209,-0.16543359909760111,0.28517529217197291,-0.94409044959910704
-23.3,40.0,-136.2,157,184,207,-0.14656391660950693,0.28206439775062514,-0.94813432269360376
-13.0,38.2,-136.2,157,188,201,-0.083137872173395119,0.27595604484097169,-0.95756793781235583
0.0,37.4,-136.2,157,194,194,9.7144514654701197e-17,0.27285598140887479,-0.96205489105840514
13.0,38.2,-136.2,157,201,188,0.083137872173395355,0.2759560448409718,-0.95756793781235594
23.3,40.0,-136.2,157,207,184,0.14656391660950721,0.28206439775062514,-0.94813432269360365
26.5,40.8,-136.2,157,209,183,0.1654335990976013,0.28517529217197285,-0.94409044959910693
-29.5,39.5,-136.2,158,181,210,-0.18445669295546374,0.27423511293078656,-0.94380656453521883
-10.9,36.1,-136.2,158,188,199,-0.070469556077522366,0.261879135002342,-0.96252447258065199
-8.9,36.0,-136.2,158,189,198,-0.057678607854032587,0.26196840558424622,-0.96335130283384607
8.9,36.0,-136.2,158,198,189,0.057678607854032726,0.26196840558424633,-0.96335130283384618
10.9,36.1,-136.2,158,199,188,0.070469556077522547,0.26187913500234195,-0.96252447258065188
29.5,39.5,-136.2,158,210,181,0.18445669295546394,0.27423511293078656,-0.94380656453521883
-4.9,33.8,-136.2,159,190,195,-0.03209999192430095,0.24780545684405236,-0.968277876478013
-2.9,33.8,-136.2,159,191,194,-0.019262887551675031,0.24783958241262591,-0.96860956146050237
-1.0,33.8,-136.2,159,192,193,-0.0064214447152089321,0.24785664692038911,-0.96877543714998837
1.0,33.8,-136.2,159,193,192,0.0064214447152090848,0.24785664692038917,-0.96877543714998848
2.9,33.8,-136.2,159,194,191,0.019262887551675184,0.24783958241262591,-0.96860956146050226
4.9,33.8,-136.2,159,195,190,0.032099991924301033,0.24780545684405231,-0.968277876478013
-30.1,35.9,-136.2,160,179,209,-0.19116650454419717,0.24936440876815955,-0.94935386404652067
-26.9,35.1,-136.2,160,180,207,-0.17234431340914488,0.24619440035336648,-0.95377447799266313
-11.7,32.5,-136.2,160,186,198,-0.077039155458307584,0.23675722457875048,-0.96850967219539819
11.7,32.5,-136.2,160,198,186,0.077039155458307737,0.23675722457875042,-0.96850967219539819
26.9,35.1,-136.2,160,207,180,0.17234431340914505,0.24619440035336643,-0.95377447799266291
30.1,35.9,-136.2,160,209,179,0.19116650454419726,0.24936440876815943,-0.94935386404652056
-24.7,32.8,-136.2,161,180,205,-0.1599190383887425,0.23211980389332282,-0.95945103981461477
-14.6,31.1,-136.2,161,184,199,-0.096327705488688728,0.22576640485027549,-0.969407294998478
-5.8,30.3,-136.2,161,188,194,-0.038602090827122071,0.22255067772998563,-0.97415659645957264
-3.9,30.3,-136.2,161,189,193,-0.025739538576931547,0.2225894330055245,-0.97457242956494816
3.9,30.3,-136.2,161,193,189,0.025739538576931679,0.2225894330055245,-0.97457242956494805
5.8,30.3,-136.2,161,194,188,0.03860209082712221,0.22255067772998566,-0.97415659645957275
14.6,31.1,-136.2,161,199,184,0.096327705488688881,0.22576640485027541,-0.969407294998478
24.7,32.8,-136.2,161,205,180,0.15991903838874266,0.23211980389332279,-0.95945103981461466
-30.7,32.3,-136.2,162,177,208,-0.19785919307178232,0.22426767060080691,-0.95423044996492912
-22.5,30.6,-136.2,162,180,203,-0.14742008505849272,0.21792827007783333,-0.96476659748471261
-17.5,29.7,-136.2,162,182,200,-0.11560284072422444,0.2147206089898428,-0.9698097974817127
-10.6,28.9,-136.2,162,185,196,-0.070785466957972762,0.21149787508702345,-0.97481181081335677
10.6,28.9,-136.2,162,196,185,0.070785466957972901,0.21149787508702339,-0.97481181081335666
17.5,29.7,-136.2,162,200,182,0.11560284072422461,0.2147206089898428,-0.96980979748171259
22.5,30.6,-136.2,162,203,180,0.14742008505849286,0.21792827007783327,-0.96476659748471261
30.7,32.3,-136.2,162,208,177,0.19785919307178251,0.22426767060080685,-0.95423044996492912
-34.8,31.7,-136.2,163,175,210,-0.2230316192212167,0.21658995975547893,-0.95044499375854585
-28.4,30.0,-136.2,163,177,206,-0.18549903465883893,0.21011699960951868,-0.95991716028818475
-20.3,28.4,-136.2,163,180,201,-0.13485215596889194,0.20362696147859294,-0.96971694663419039
-2.9,26.7,-136.2,163,188,191,-0.019345043491938399,0.19714886240348481,-0.98018268467939529
-1.0,26.7,-136.2,163,189,190,-0.0064488285653539193,0.19716277979927069,-0.98034955545048252
1.0,26.7,-136.2,163,190,189,0.0064488285653540303,0.19716277979927069,-0.98034955545048263
2.9,26.7,-136.2,163,191,188,0.01934504349193852,0.19714886240348481,-0.98018268467939518
20.3,28.4,-136.2,163,201,180,0.13485215596889205,0.20362696147859288,-0.96971694663419039
28.4,30.0,-136.2,163,206,177,0.18549903465883905,0.21011699960951866,-0.95991716028818452
